train_acc,train_loss,val_acc,val_loss
0.01997894736842105,4.449505,0.0276,4.3099
0.03751578947368421,4.216839,0.042800000000000005,4.160446
0.05233684210526316,4.119707,0.0496,4.1999736
0.06789473684210526,4.0099196,0.09519999999999999,3.8694353
0.08284210526315791,3.9211683,0.0864,3.9777656
0.09621052631578948,3.846411,0.10239999999999999,3.7624178
0.11147368421052632,3.7699492,0.1232,3.6535444
0.11978947368421054,3.7042878,0.1208,3.6431468
0.1347578947368421,3.6352565,0.1328,3.5363555
0.14429473684210525,3.565204,0.1696,3.439634
0.15347368421052632,3.513277,0.11720000000000001,4.127791
0.1675578947368421,3.4474185,0.17959999999999998,3.3173273
0.17614736842105264,3.3882823,0.16880000000000003,3.4927397
0.18469473684210527,3.3433058,0.20079999999999998,3.2852087
0.19953684210526315,3.2776413,0.22400000000000003,3.1691554
0.20715789473684212,3.2352436,0.1592,3.5302596
0.21450526315789473,3.1871536,0.22399999999999998,3.1370559
0.22646315789473684,3.135555,0.23159999999999997,3.0935245
0.22877894736842105,3.101252,0.20120000000000002,3.3010647
0.23922105263157895,3.052132,0.258,2.9694178
0.24936842105263163,3.0060196,0.22880000000000003,3.0879374
0.2510736842105263,2.987321,0.22760000000000002,3.1118326
0.2643578947368421,2.9290223,0.27440000000000003,2.8772671
0.26875789473684214,2.8931937,0.2164,3.3120883
0.27404210526315786,2.8645124,0.27920000000000006,2.84263
0.2825473684210526,2.816507,0.28080000000000005,2.823783
0.28467368421052625,2.8058002,0.2332,3.1755798
0.29593684210526316,2.7548177,0.2972,2.7024813
0.3012210526315789,2.7144125,0.21600000000000003,3.3405886
0.3026105263157895,2.7108319,0.2992,2.7620597
0.3142947368421053,2.6557276,0.314,2.6603363
0.3199789473684211,2.6402056,0.22760000000000002,3.2268276
0.3218315789473684,2.6173866,0.31,2.6736503
0.3316631578947368,2.5725133,0.3096,2.6793592
0.33425263157894736,2.5665846,0.24840000000000004,3.2558699
0.3394105263157894,2.532054,0.33760000000000007,2.5366733
0.34357894736842104,2.5023482,0.30720000000000003,2.729948
0.3464631578947368,2.502355,0.2956,2.7458003
0.3514947368421052,2.466121,0.35119999999999996,2.4848425
0.35437894736842107,2.452779,0.23720000000000002,3.1992168
0.3622105263157895,2.433687,0.3432,2.5056372
0.3650315789473684,2.400711,0.3488,2.5094047
0.36404210526315794,2.4067807,0.26320000000000005,2.9866495
0.3706947368421053,2.3681352,0.36719999999999997,2.373411
0.37663157894736843,2.3484228,0.3324,2.5738986
0.3754315789473684,2.3574026,0.27080000000000004,3.1622477
0.3824631578947369,2.319452,0.386,2.3373544
0.3828421052631579,2.3089228,0.2696,3.0481286
0.38583157894736836,2.30747,0.36,2.4130254
0.39520000000000005,2.269547,0.3624,2.4705093
0.3918105263157895,2.277402,0.336,2.507205
0.3969684210526316,2.2544723,0.38,2.295503
0.40023157894736844,2.2368746,0.3608,2.4132717
0.40063157894736845,2.2356548,0.352,2.4763913
0.40762105263157894,2.2061627,0.4016,2.2813952
0.40789473684210525,2.2038684,0.20559999999999998,4.2687497
0.4077263157894737,2.1948483,0.3888,2.290853
0.41345263157894735,2.1668477,0.3876,2.3045602
0.4138947368421053,2.1752987,0.29840000000000005,2.9814692
0.4185473684210526,2.1469195,0.3992,2.2176266
0.4228210526315789,2.1369395,0.37760000000000005,2.35508
0.42155789473684213,2.1372695,0.382,2.3394134
0.4312421052631579,2.111099,0.40880000000000005,2.1687224
0.4285684210526316,2.107571,0.3196,2.859282
0.43082105263157894,2.1006446,0.39680000000000004,2.257624
0.43490526315789474,2.0804198,0.3864000000000001,2.2912312
0.43513684210526316,2.0799012,0.35479999999999995,2.5221558
0.4394947368421053,2.0607562,0.414,2.1423087
0.44143157894736845,2.0458338,0.3556,2.52538
0.4389684210526316,2.060122,0.40440000000000004,2.26528
0.44936842105263153,2.0323565,0.4204,2.121038
0.4482736842105263,2.0216818,0.37920000000000004,2.4868548
0.4490105263157894,2.021797,0.4232,2.1428683
0.45338947368421056,1.9956636,0.4116,2.1856616
0.45134736842105266,2.0089386,0.364,2.4896035
0.4559789473684211,1.9851776,0.43200000000000005,2.083325
0.45515789473684215,1.985563,0.38,2.4240246
0.4563157894736843,1.9879595,0.4028,2.1943526
0.4605894736842106,1.9565132,0.4452,2.0464714
0.46271578947368425,1.9594244,0.3696,2.517711
0.46258947368421055,1.9562104,0.41359999999999997,2.1860616
0.4669052631578948,1.9389126,0.43560000000000004,2.114803
0.46543157894736836,1.9456167,0.3492,2.4993916
0.47345263157894735,1.9201336,0.4372,2.0604832
0.47366315789473684,1.9136693,0.4023999999999999,2.2688215
0.47,1.9183216,0.40840000000000004,2.2597778
0.4779368421052631,1.8971575,0.45599999999999996,1.9940765
0.4746526315789473,1.894465,0.3668,2.5332687
0.4768421052631579,1.8915569,0.44,2.042823
0.48277894736842103,1.8712022,0.418,2.1684518
0.4784421052631579,1.8889669,0.3996,2.3037233
0.48473684210526313,1.8657719,0.4468,2.0142317
0.48774736842105265,1.8571756,0.3588,2.578756
0.48399999999999993,1.8672789,0.41559999999999997,2.2675772
0.48947368421052634,1.8477911,0.45360000000000006,1.9954567
0.48810526315789476,1.8408105,0.3868,2.4328537
0.487978947368421,1.8473018,0.4432000000000001,2.0412512
0.4942105263157895,1.8184679,0.44,2.047671
0.4940842105263158,1.8241594,0.3408,2.7314222
0.49347368421052634,1.8192904,0.4628,1.9995807
