train_acc,train_loss,val_acc,val_loss
0.029936842105263154,4.4285946,0.055200000000000006,4.11958
0.06869473684210527,4.0467997,0.0828,3.9153476
0.08709473684210527,3.9056756,0.0968,3.818788
0.11130526315789474,3.7728777,0.1388,3.618934
0.13275789473684213,3.6447082,0.1468,3.5433733
0.15082105263157894,3.5226498,0.17079999999999998,3.4412818
0.1744421052631579,3.3944309,0.18560000000000001,3.3606231
0.19082105263157895,3.2938106,0.18959999999999996,3.3301063
0.21082105263157894,3.2038903,0.23000000000000004,3.1562889
0.22618947368421055,3.1052928,0.21559999999999999,3.1753454
0.23757894736842108,3.0501678,0.2456,3.0352056
0.2540631578947369,2.9820988,0.26599999999999996,2.9340081
0.2622315789473684,2.918385,0.2516,2.9757197
0.2715578947368421,2.8770576,0.2604,2.989094
0.28393684210526315,2.8123798,0.2924,2.8059268
0.2900210526315789,2.7778788,0.2764,2.8649333
0.29856842105263165,2.7434835,0.2884,2.797017
0.3083157894736842,2.675032,0.3104,2.7170098
0.31322105263157896,2.6672308,0.3012,2.758317
0.3221894736842105,2.615996,0.3248,2.6423554
0.33075789473684214,2.5803926,0.3176,2.7461932
0.33418947368421054,2.5713892,0.3236,2.6556876
0.3438947368421053,2.5147188,0.3488,2.546102
0.3468842105263158,2.4936152,0.33240000000000003,2.6032755
0.3545052631578947,2.4795878,0.3488,2.547036
0.3607578947368421,2.4347792,0.3484000000000001,2.5168688
0.3636,2.423946,0.33959999999999996,2.5706189
0.3717473684210526,2.3965533,0.3664,2.450163
0.37442105263157893,2.366359,0.34199999999999997,2.5737972
0.3765473684210526,2.3618627,0.36200000000000004,2.4318688
0.38412631578947365,2.3324163,0.3768,2.405125
0.38616842105263155,2.3197749,0.35479999999999995,2.5246484
0.3888631578947368,2.3047943,0.3768,2.4251506
0.3988421052631579,2.2664905,0.3888,2.3805742
0.3976,2.2717824,0.3616,2.4660826
0.40275789473684204,2.2456198,0.3944,2.3493493
0.4053473684210526,2.2313404,0.3684000000000001,2.470365
0.40578947368421053,2.228175,0.3992,2.3560805
0.41189473684210526,2.1959863,0.4039999999999999,2.3072705
0.4146105263157895,2.1866176,0.3812,2.4062295
0.41515789473684206,2.1887195,0.4023999999999999,2.2850277
0.4208421052631579,2.1580303,0.40360000000000007,2.2927508
0.4193263157894737,2.1592305,0.3936,2.324709
0.42597894736842107,2.1338522,0.414,2.2646976
0.42793684210526317,2.1229134,0.39199999999999996,2.3631735
0.4268,2.1276963,0.39399999999999996,2.3305194
0.4339368421052632,2.094648,0.418,2.223135
0.4330105263157895,2.0943244,0.40279999999999994,2.3206043
0.4355368421052633,2.088909,0.41159999999999997,2.241625
0.4426947368421053,2.0551226,0.4084,2.239928
0.44044210526315786,2.0704837,0.3884,2.3303785
0.44113684210526316,2.054872,0.424,2.199174
0.4470526315789474,2.0429564,0.40680000000000005,2.260807
0.44934736842105266,2.0400746,0.412,2.3121748
0.45355789473684216,2.0129662,0.4304,2.1466873
0.45103157894736845,2.01786,0.402,2.2577753
0.45427368421052633,2.011917,0.428,2.1568136
0.46084210526315794,1.9863613,0.4256,2.1618521
0.45880000000000004,1.9909248,0.4128,2.2347825
0.4597052631578948,1.9771849,0.4304,2.1364043
0.4641263157894737,1.965184,0.4059999999999999,2.2505367
0.4633894736842106,1.9644772,0.4244,2.196264
0.46774736842105263,1.9420683,0.4304,2.1259456
0.46842105263157896,1.9499245,0.408,2.2697036
0.47061052631578953,1.9433357,0.436,2.1025558
0.47206315789473674,1.9203742,0.4404,2.149835
0.47098947368421057,1.9387782,0.4312,2.185166
0.47202105263157895,1.9229289,0.44239999999999996,2.1225076
0.47732631578947365,1.9065281,0.42200000000000004,2.23253
0.4758105263157895,1.9186623,0.4364,2.17731
0.4806947368421053,1.8961424,0.4508,2.0909994
0.47993684210526316,1.8973911,0.41600000000000004,2.244936
0.4796842105263158,1.8898374,0.44,2.109629
0.48402105263157896,1.8718729,0.4404,2.13347
0.4816421052631578,1.8876237,0.4336,2.142951
0.48882105263157893,1.865993,0.46,2.0666158
0.48995789473684215,1.8570615,0.44439999999999996,2.1337
0.48884210526315786,1.8661182,0.43479999999999996,2.1587234
0.49231578947368426,1.8472471,0.45520000000000005,2.0661042
0.49117894736842105,1.8499941,0.4252,2.2120044
0.4927157894736842,1.8411782,0.44559999999999994,2.0682495
0.49488421052631576,1.8292578,0.45359999999999995,2.0560548
0.4947789473684211,1.8353465,0.426,2.1918998
0.4957894736842105,1.8236911,0.4668,2.0196016
0.49844210526315785,1.815239,0.4503999999999999,2.0820892
0.4928842105263158,1.834116,0.4496,2.1329489
0.5002315789473685,1.8065463,0.4636,2.0128832
0.5003368421052632,1.8098499,0.4336,2.1425798
0.5012,1.8052512,0.46799999999999997,2.0361254
0.5049684210526316,1.7880678,0.4648,2.068285
0.5018947368421053,1.8025701,0.446,2.108759
0.5041052631578947,1.7904264,0.47840000000000005,1.9999609
0.5073052631578947,1.7832242,0.4468000000000001,2.117228
0.5044210526315789,1.7909098,0.456,2.0539832
0.510378947368421,1.7668698,0.46520000000000006,2.028322
0.5070736842105263,1.7772748,0.4668,2.0783243
0.512421052631579,1.7708373,0.47759999999999997,1.9964356
0.5114526315789474,1.7597432,0.456,2.081898
0.5089894736842105,1.7693398,0.44439999999999996,2.1285758
0.5108,1.7553582,0.4808,1.9878366
