train_acc,train_loss,val_acc,val_loss
0.06094736842105264,4.2592587,0.11800000000000001,3.8570504
0.1272842105263158,3.6990545,0.1716,3.4395077
0.17922105263157895,3.3739815,0.1612,3.4563363
0.23821052631578948,3.0555274,0.2816,2.809104
0.2891368421052632,2.7986958,0.26599999999999996,2.896246
0.3198105263157895,2.6274037,0.3016,2.7226584
0.3563368421052631,2.450627,0.3868,2.2927835
0.3807157894736842,2.3266673,0.338,2.5054746
0.4041052631578947,2.2245128,0.4128,2.1500454
0.4301473684210526,2.109966,0.41159999999999997,2.1958292
0.4432842105263158,2.055518,0.3636,2.484266
0.46216842105263156,1.9689083,0.4744,1.9262555
0.47781052631578946,1.9058578,0.40759999999999996,2.1991065
0.48317894736842104,1.8746091,0.42760000000000004,2.1088026
0.5019368421052632,1.7975376,0.5028,1.8000838
0.5058736842105263,1.7690486,0.4232,2.142767
0.5187578947368421,1.7326344,0.4976,1.8332886
0.5342315789473685,1.6706818,0.5047999999999999,1.8051511
0.5318947368421053,1.6581516,0.42200000000000004,2.2406983
0.5475578947368421,1.6157988,0.5267999999999999,1.699144
0.5523157894736841,1.5786637,0.46440000000000003,1.9961163
0.557221052631579,1.5658026,0.45399999999999996,2.0287948
0.5682315789473683,1.5168481,0.5515999999999999,1.6038034
0.5717684210526316,1.502463,0.4732,1.9981093
0.5782315789473683,1.4782864,0.5484,1.619867
0.5888000000000001,1.4376351,0.54,1.6542609
0.5901263157894737,1.436569,0.47240000000000004,1.9272667
0.5984631578947368,1.3999696,0.5652,1.5459987
0.6047157894736842,1.372011,0.5036,1.8593961
0.6026947368421052,1.3790673,0.518,1.7637318
0.6174947368421053,1.3322864,0.5668,1.5159497
0.6181684210526316,1.3277025,0.48,2.0752714
0.6206736842105263,1.3149353,0.5552,1.5448097
0.6296,1.280361,0.5664,1.518179
0.6306105263157895,1.2789872,0.478,2.0467408
0.6348421052631579,1.2510968,0.5744,1.5018032
0.6397473684210526,1.2335328,0.5412,1.6694063
0.6413473684210526,1.2334948,0.5444,1.7277843
0.6501684210526315,1.2004135,0.5804,1.4661815
0.6482315789473684,1.2016456,0.52,1.7274616
0.6518947368421052,1.1910481,0.5776,1.5070668
0.6641473684210527,1.1455166,0.5696,1.5801624
0.6569263157894736,1.1653835,0.512,1.8330785
0.6641473684210526,1.1384658,0.5892,1.4616482
0.6690105263157894,1.1274561,0.5347999999999999,1.6970575
0.6668842105263159,1.1248677,0.5312,1.7465988
0.6746315789473684,1.0988879,0.5992000000000001,1.4403279
0.677221052631579,1.0893459,0.5228,1.8475455
0.6785473684210527,1.0902019,0.5871999999999999,1.4947045
0.6838315789473686,1.0673063,0.5836000000000001,1.5117714
0.6834736842105262,1.067927,0.5491999999999999,1.7883654
0.6866315789473684,1.0494062,0.5955999999999999,1.4578071
0.6898105263157894,1.034519,0.546,1.6877441
0.6871368421052632,1.0438701,0.5568,1.632345
0.7006105263157894,1.0087885,0.6112,1.4062686
0.6950315789473684,1.0160185,0.5268,1.7681526
0.6966315789473684,1.009554,0.5836,1.5178261
0.7055999999999999,0.9873359,0.5855999999999999,1.4630427
0.7033684210526316,0.99090904,0.5287999999999999,1.9085057
0.7065052631578949,0.97854096,0.6008,1.4563053
0.7096210526315789,0.9630767,0.56,1.7390445
0.708378947368421,0.97176695,0.5816,1.617993
0.7146526315789473,0.9416727,0.6096,1.4348406
0.7173684210526315,0.937228,0.5484,1.8714204
0.7175578947368421,0.9326947,0.5944,1.4957271
0.7193894736842105,0.9203828,0.598,1.486102
0.7195578947368422,0.9251961,0.5492000000000001,1.8384426
0.7235368421052631,0.9067695,0.6036,1.4551
0.7283368421052631,0.8965853,0.5624,1.7512718
0.7252,0.9069171,0.5796,1.6486216
0.7325052631578948,0.8758296,0.6088,1.4367088
0.7298315789473684,0.8874721,0.5516000000000001,1.7931588
0.730421052631579,0.88395536,0.596,1.5071969
0.7390947368421052,0.8586058,0.6015999999999999,1.5250614
0.733578947368421,0.87629986,0.5468,1.855902
0.7396210526315791,0.8515367,0.6092,1.4616823
0.7439368421052631,0.8411504,0.5656,1.7237878
0.7392631578947368,0.85580647,0.5748,1.65962
0.7476,0.82711416,0.616,1.4742743
0.7415157894736842,0.8327671,0.5652,1.735456
0.7452000000000001,0.83055353,0.5928,1.5768132
0.7549684210526316,0.80222243,0.6088,1.5545009
0.7488842105263158,0.8201388,0.5588,1.8219539
0.7531789473684211,0.80189127,0.618,1.5060298
0.7577473684210526,0.7882359,0.5844,1.6933162
0.7528631578947369,0.79728955,0.5848,1.6648084
0.758378947368421,0.78301847,0.6135999999999999,1.4970672
0.758421052631579,0.7803214,0.566,1.740479
0.7618736842105263,0.77431613,0.6068,1.5709822
0.7655578947368421,0.76121235,0.5992,1.5994313
0.760463157894737,0.77370375,0.532,2.0276356
0.7650105263157895,0.7602986,0.6088,1.5319443
0.7693894736842106,0.7511781,0.59,1.6931343
0.7631157894736843,0.76333225,0.5892,1.6112151
0.7695789473684209,0.7421416,0.616,1.5239259
0.7727999999999999,0.73532534,0.5684,1.8641165
0.7707368421052632,0.74139625,0.6144,1.5705044
0.7739999999999999,0.72389144,0.6060000000000001,1.5965444
0.7733473684210526,0.72675586,0.5428000000000001,1.9890763
0.7750315789473684,0.71707404,0.6127999999999999,1.5821319
