train_acc,train_loss,val_acc,val_loss
0.017326315789473686,4.5067987,0.0308,4.3243694
0.036863157894736855,4.2525024,0.038400000000000004,4.199961
0.049031578947368426,4.1327043,0.0456,4.149213
0.06280000000000001,4.045735,0.08199999999999999,3.921642
0.07949473684210527,3.9554741,0.0812,3.9522026
0.09014736842105264,3.8926,0.09680000000000001,3.846457
0.10273684210526317,3.8134744,0.11040000000000001,3.7082763
0.11360000000000002,3.7589939,0.09759999999999999,3.9289389
0.11957894736842106,3.7054858,0.1308,3.6472855
0.13326315789473686,3.6352098,0.1464,3.507489
0.14046315789473685,3.5916128,0.14400000000000002,3.6340353
0.15290526315789474,3.52166,0.1692,3.382409
0.16362105263157894,3.4663982,0.1524,3.544654
0.1673894736842105,3.4370606,0.1764,3.4141936
0.18166315789473683,3.361151,0.2004,3.2284303
0.18730526315789472,3.3169937,0.17400000000000002,3.435296
0.19941052631578948,3.263087,0.2084,3.152889
0.20926315789473685,3.2020147,0.2272,3.1093867
0.21418947368421054,3.1690378,0.17999999999999997,3.3947132
0.22652631578947366,3.1151893,0.2504,2.9912872
0.23442105263157895,3.0609946,0.19959999999999997,3.2945547
0.2412,3.0321922,0.2076,3.2522783
0.2502947368421053,2.9785063,0.2604,2.8735015
0.25858947368421054,2.9358742,0.24680000000000002,3.0131142
0.26511578947368425,2.9068904,0.27040000000000003,2.852112
0.27640000000000003,2.8449905,0.272,2.8151445
0.27675789473684215,2.835203,0.2556,2.9282026
0.2908,2.778963,0.3,2.6887581
0.2961684210526316,2.7340865,0.2576,2.9118838
0.29802105263157896,2.728001,0.28600000000000003,2.814913
0.30856842105263155,2.6692595,0.33039999999999997,2.5819364
0.3168210526315789,2.6382186,0.2696,2.9032896
0.31909473684210526,2.6278696,0.3088,2.6382546
0.32694736842105265,2.5896728,0.3204,2.5732055
0.32759999999999995,2.577999,0.27159999999999995,2.9002802
0.3350105263157895,2.5436585,0.34360000000000007,2.4952266
0.33949473684210524,2.5136163,0.3,2.6751304
0.34,2.5174935,0.3132,2.6465235
0.34945263157894735,2.4659414,0.3440000000000001,2.4592538
0.35035789473684215,2.462891,0.19320000000000004,3.6386654
0.3564421052631579,2.4437213,0.3328,2.4807842
0.36023157894736846,2.4145517,0.3116,2.6730118
0.36170526315789475,2.4124646,0.33240000000000003,2.5855024
0.36745263157894736,2.3841138,0.3636,2.3674362
0.3735578947368421,2.3671997,0.34240000000000004,2.5088108
0.3719578947368421,2.3688965,0.3328,2.596875
0.38103157894736844,2.3235648,0.37799999999999995,2.3353322
0.3814736842105263,2.316569,0.3132,2.692334
0.37884210526315787,2.324041,0.34240000000000004,2.4983082
0.3886315789473684,2.283988,0.37439999999999996,2.3403902
0.3894947368421052,2.289706,0.3416,2.512008
0.39103157894736845,2.268922,0.3796,2.2826269
0.3988421052631579,2.2502825,0.3212,2.6644006
0.39376842105263155,2.2540433,0.35919999999999996,2.4298904
0.4037684210526316,2.2163277,0.39399999999999996,2.2575498
0.4055157894736842,2.2170675,0.3232,2.6796584
0.4034315789473685,2.215246,0.39159999999999995,2.2605772
0.41345263157894735,2.1787097,0.35840000000000005,2.4360697
0.4098105263157895,2.1903682,0.2952,2.9668045
0.4116,2.168091,0.4028,2.2036946
0.4217684210526315,2.1495728,0.3588,2.4129941
0.41589473684210526,2.1599886,0.3608,2.3854475
0.42376842105263157,2.132181,0.402,2.193959
0.4226105263157895,2.1271005,0.3336,2.6338677
0.4210315789473684,2.132857,0.39759999999999995,2.2157133
0.4307578947368421,2.092212,0.38280000000000003,2.311606
0.4288842105263158,2.105656,0.366,2.3705072
0.4338947368421053,2.08446,0.4200000000000001,2.154507
0.43538947368421055,2.0770986,0.35960000000000003,2.4532108
0.4324631578947369,2.0827937,0.37879999999999997,2.3630664
0.4404,2.0568182,0.4296,2.1165419
0.4437684210526316,2.0502737,0.28800000000000003,3.0840912
0.4406105263157895,2.047798,0.4099999999999999,2.1822932
0.44696842105263157,2.0212867,0.3968,2.2443092
0.4442105263157895,2.0304773,0.35359999999999997,2.4797971
0.44842105263157894,2.0220842,0.418,2.1095965
0.4561684210526316,2.0055132,0.38079999999999997,2.3444486
0.4509684210526316,2.0003326,0.38520000000000004,2.2573123
0.4561052631578948,1.9854145,0.43800000000000006,2.0724854
0.4576421052631579,1.9818883,0.31800000000000006,2.8920774
0.4535789473684211,1.9894862,0.42599999999999993,2.1148286
0.46271578947368425,1.9605299,0.41759999999999997,2.1364539
0.46014736842105264,1.973959,0.3736,2.4198039
0.46421052631578946,1.951875,0.4328,2.0620158
0.46541052631578944,1.9367114,0.4000000000000001,2.2676291
0.46730526315789467,1.9448754,0.3908,2.3684938
0.46966315789473684,1.9280463,0.4427999999999999,2.0150294
0.4700842105263158,1.925196,0.39760000000000006,2.2714
0.46854736842105266,1.9291253,0.4404,2.0841796
0.4741263157894736,1.9004093,0.42640000000000006,2.0800095
0.4713894736842106,1.9181446,0.36800000000000005,2.517664
0.47526315789473683,1.898502,0.44919999999999993,2.0026257
0.4789684210526316,1.8860662,0.37799999999999995,2.3882713
0.4765052631578947,1.8961235,0.44160000000000005,2.0914242
0.48050526315789477,1.8752611,0.4527999999999999,1.9877852
0.4831578947368421,1.8692482,0.3764,2.448116
0.47741052631578945,1.8744121,0.44480000000000003,2.020797
0.4862736842105263,1.8506733,0.4464000000000001,2.0201018
0.4831578947368421,1.8584284,0.3423999999999999,2.6959124
0.4859368421052632,1.8486937,0.46159999999999995,1.9807103
